,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
461,080310158001,1,08,031,015800,1,Colorado,Denver,08,031
462,080319800011,6,08,031,980001,1,Colorado,Denver,08,031
463,080410038021,1,08,041,003802,1,Colorado,El Paso,08,041
464,080410039101,1,08,041,003910,1,Colorado,El Paso,08,041
465,080410044031,1,08,041,004403,1,Colorado,El Paso,08,041
466,080410045021,1,08,041,004502,1,Colorado,El Paso,08,041
467,080410045162,1,08,041,004516,2,Colorado,El Paso,08,041
468,080410045172,1,08,041,004517,2,Colorado,El Paso,08,041
469,080439783003,1,08,043,978300,3,Colorado,Fremont,08,043
470,080459518034,1,08,045,951803,4,Colorado,Garfield,08,045
471,080459519011,1,08,045,951901,1,Colorado,Garfield,08,045
472,080459520031,2,08,045,952003,1,Colorado,Garfield,08,045
473,080490002052,1,08,049,000205,2,Colorado,Grand,08,049
474,080579556001,1,08,057,955600,1,Colorado,Jackson,08,057
475,080590605014,1,08,059,060501,4,Colorado,Jefferson,08,059
476,080690018123,1,08,069,001812,3,Colorado,Larimer,08,069
477,080690023002,2,08,069,002300,2,Colorado,Larimer,08,069
478,080690025033,2,08,069,002503,3,Colorado,Larimer,08,069
479,080710001001,1,08,071,000100,1,Colorado,Las Animas,08,071
480,080759662001,1,08,075,966200,1,Colorado,Logan,08,075
481,080759664001,2,08,075,966400,1,Colorado,Logan,08,075
482,080770008011,1,08,077,000801,1,Colorado,Mesa,08,077
483,080770009001,1,08,077,000900,1,Colorado,Mesa,08,077
484,080770018002,1,08,077,001800,2,Colorado,Mesa,08,077
485,080770019003,1,08,077,001900,3,Colorado,Mesa,08,077
486,080859661002,1,08,085,966100,2,Colorado,Montrose,08,085
487,080870008002,1,08,087,000800,2,Colorado,Morgan,08,087
488,081010009031,1,08,101,000903,1,Colorado,Pueblo,08,101
489,081010031061,1,08,101,003106,1,Colorado,Pueblo,08,101
490,081010036001,1,08,101,003600,1,Colorado,Pueblo,08,101
491,081039511002,1,08,103,951100,2,Colorado,Rio Blanco,08,103
492,081059767001,1,08,105,976700,1,Colorado,Rio Grande,08,105
493,081099777001,1,08,109,977700,1,Colorado,Saguache,08,109
494,081230007052,1,08,123,000705,2,Colorado,Weld,08,123
495,081230016001,2,08,123,001600,1,Colorado,Weld,08,123
496,081230016002,1,08,123,001600,2,Colorado,Weld,08,123
497,081230017003,2,08,123,001700,3,Colorado,Weld,08,123
498,081230018001,4,08,123,001800,1,Colorado,Weld,08,123
499,081230019141,1,08,123,001914,1,Colorado,Weld,08,123
500,081230021061,1,08,123,002106,1,Colorado,Weld,08,123
501,081230022081,3,08,123,002208,1,Colorado,Weld,08,123
502,081230022091,1,08,123,002209,1,Colorado,Weld,08,123
503,081230025024,1,08,123,002502,4,Colorado,Weld,08,123
504,091104001012,1,09,110,400101,2,,,,
505,091104771012,1,09,110,477101,2,,,,
506,091104809001,1,09,110,480900,1,,,,
507,091104810002,1,09,110,481000,2,,,,
508,091104871003,1,09,110,487100,3,,,,
509,091104872013,1,09,110,487201,3,,,,
510,091104901002,1,09,110,490100,2,,,,
511,091105151022,2,09,110,515102,2,,,,
512,091105382014,3,09,110,538201,4,,,,
513,091105382022,1,09,110,538202,2,,,,
514,091108901004,1,09,110,890100,4,,,,
515,091109801001,1,09,110,980100,1,,,,
516,091305414012,2,09,130,541401,2,,,,
517,091305502012,1,09,130,550201,2,,,,
518,091403512003,1,09,140,351200,3,,,,
519,091508200002,2,09,150,820000,2,,,,
520,091509002003,1,09,150,900200,3,,,,
521,091509025004,1,09,150,902500,4,,,,
522,091509073002,2,09,150,907300,2,,,,
523,091602602004,1,09,160,260200,4,,,,
524,091602901004,1,09,160,290100,4,,,,
525,091701402001,1,09,170,140200,1,,,,
526,091701755024,1,09,170,175502,4,,,,
527,091701841012,1,09,170,184101,2,,,,
528,091806962002,2,09,180,696200,2,,,,
529,091806962003,1,09,180,696200,3,,,,
530,091807023001,1,09,180,702300,1,,,,
531,091807091001,2,09,180,709100,1,,,,
532,091807111001,1,09,180,711100,1,,,,
533,091807131003,1,09,180,713100,3,,,,
534,091807161022,1,09,180,716102,2,,,,
535,091808701002,5,09,180,870100,2,,,,
536,091808702001,1,09,180,870200,1,,,,
537,100010402043,1,10,001,040204,3,Delaware,Kent,10,001
538,100010405022,1,10,001,040502,2,Delaware,Kent,10,001
539,100010432022,1,10,001,043202,2,Delaware,Kent,10,001
540,100010434003,1,10,001,043400,3,Delaware,Kent,10,001
541,100030019021,1,10,003,001902,1,Delaware,New Castle,10,003
542,100030117002,1,10,003,011700,2,Delaware,New Castle,10,003
543,100039801001,1,10,003,980100,1,Delaware,New Castle,10,003
544,100050503043,1,10,005,050304,3,Delaware,Sussex,10,005
545,100050505011,2,10,005,050501,1,Delaware,Sussex,10,005
546,100050508041,1,10,005,050804,1,Delaware,Sussex,10,005
547,110010072011,1,11,001,007201,1,District of Columbia,District of Columbia,11,001
548,110010073013,1,11,001,007301,3,District of Columbia,District of Columbia,11,001
549,110010074032,1,11,001,007403,2,District of Columbia,District of Columbia,11,001
550,110010094003,1,11,001,009400,3,District of Columbia,District of Columbia,11,001
551,110010103001,1,11,001,010300,1,District of Columbia,District of Columbia,11,001
552,110010109002,1,11,001,010900,2,District of Columbia,District of Columbia,11,001
553,120010015224,1,12,001,001522,4,Florida,Alachua,12,001
554,120010019021,1,12,001,001902,1,Florida,Alachua,12,001
555,120010020021,1,12,001,002002,1,Florida,Alachua,12,001
556,120010022092,1,12,001,002209,2,Florida,Alachua,12,001
557,120030402011,1,12,003,040201,1,Florida,Baker,12,003
558,120030402022,1,12,003,040202,2,Florida,Baker,12,003
559,120090652381,1,12,009,065238,1,Florida,Brevard,12,009
560,120090699031,1,12,009,069903,1,Florida,Brevard,12,009
561,120090699051,1,12,009,069905,1,Florida,Brevard,12,009
562,120090713542,1,12,009,071354,2,Florida,Brevard,12,009
563,120111103092,1,12,011,110309,2,Florida,Broward,12,011
564,120150101001,2,12,015,010100,1,Florida,Charlotte,12,015
565,120190315001,1,12,019,031500,1,Florida,Clay,12,019
566,120231102023,1,12,023,110202,3,Florida,Columbia,12,023
567,120231109032,1,12,023,110903,2,Florida,Columbia,12,023
568,120270101011,5,12,027,010101,1,Florida,De Soto,12,027
569,120310101014,1,12,031,010101,4,Florida,Duval,12,031
570,120310103011,1,12,031,010301,1,Florida,Duval,12,031
571,120310105013,1,12,031,010501,3,Florida,Duval,12,031
572,120310119041,1,12,031,011904,1,Florida,Duval,12,031
573,120310144243,1,12,031,014424,3,Florida,Duval,12,031
574,120310173001,1,12,031,017300,1,Florida,Duval,12,031
575,120330033051,1,12,033,003305,1,Florida,Escambia,12,033
576,120419502041,1,12,041,950204,1,Florida,Gilchrist,12,041
577,120479601023,1,12,047,960102,3,Florida,Hamilton,12,047
578,120479602011,1,12,047,960201,1,Florida,Hamilton,12,047
579,120510003003,1,12,051,000300,3,Florida,Hendry,12,051
580,120510003004,1,12,051,000300,4,Florida,Hendry,12,051
581,120559615002,1,12,055,961500,2,Florida,Highlands,12,055
582,120570053021,1,12,057,005302,1,Florida,Hillsborough,12,057
583,120570139071,1,12,057,013907,1,Florida,Hillsborough,12,057
584,120570139072,2,12,057,013907,2,Florida,Hillsborough,12,057
585,120570139261,1,12,057,013926,1,Florida,Hillsborough,12,057
586,120570140131,1,12,057,014013,1,Florida,Hillsborough,12,057
587,120579806001,1,12,057,980600,1,Florida,Hillsborough,12,057
588,120610509082,4,12,061,050908,2,Florida,Indian River,12,061
589,120632104001,1,12,063,210400,1,Florida,Jackson,12,063
590,120730027012,1,12,073,002701,2,Florida,Leon,12,073
591,120810019141,1,12,081,001914,1,Florida,Manatee,12,081
592,120810019142,1,12,081,001914,2,Florida,Manatee,12,081
593,120810020101,1,12,081,002010,1,Florida,Manatee,12,081
594,120850018031,1,12,085,001803,1,Florida,Martin,12,085
595,120860090101,1,12,086,009010,1,Florida,Miami-Dade,12,086
596,120860090293,1,12,086,009029,3,Florida,Miami-Dade,12,086
597,120860196003,1,12,086,019600,3,Florida,Miami-Dade,12,086
598,120890505043,1,12,089,050504,3,Florida,Nassau,12,089
599,120910212002,1,12,091,021200,2,Florida,Okaloosa,12,091
600,120939101021,1,12,093,910102,1,Florida,Okeechobee,12,093
601,120939104022,1,12,093,910402,2,Florida,Okeechobee,12,093
602,120950166041,1,12,095,016604,1,Florida,Orange,12,095
603,120950167312,3,12,095,016731,2,Florida,Orange,12,095
604,120950167512,1,12,095,016751,2,Florida,Orange,12,095
605,120950171111,2,12,095,017111,1,Florida,Orange,12,095
606,120970438012,1,12,097,043801,2,Florida,Osceola,12,097
607,120970438022,1,12,097,043802,2,Florida,Osceola,12,097
608,120990078501,1,12,099,007850,1,Florida,Palm Beach,12,099
609,120990079173,1,12,099,007917,3,Florida,Palm Beach,12,099
610,121030273271,1,12,103,027327,1,Florida,Pinellas,12,103
611,121050119021,3,12,105,011902,1,Florida,Polk,12,105
612,121050120011,1,12,105,012001,1,Florida,Polk,12,105
613,121050140052,1,12,105,014005,2,Florida,Polk,12,105
614,121050148022,1,12,105,014802,2,Florida,Polk,12,105
615,121050153011,2,12,105,015301,1,Florida,Polk,12,105
616,121050161001,3,12,105,016100,1,Florida,Polk,12,105
617,121079502022,1,12,107,950202,2,Florida,Putnam,12,107
618,121079505002,1,12,107,950500,2,Florida,Putnam,12,107
619,121090211024,1,12,109,021102,4,Florida,St Johns,12,109
620,121113822012,2,12,111,382201,2,Florida,St Lucie,12,111
621,121113822021,1,12,111,382202,1,Florida,St Lucie,12,111
622,121130108261,1,12,113,010826,1,Florida,Santa Rosa,12,113
623,121170208051,1,12,117,020805,1,Florida,Seminole,12,117
624,121170219013,1,12,117,021901,3,Florida,Seminole,12,117
625,121219703041,1,12,121,970304,1,Florida,Suwannee,12,121
626,121219705021,1,12,121,970502,1,Florida,Suwannee,12,121
627,121239501004,1,12,123,950100,4,Florida,Taylor,12,123
628,121259602011,1,12,125,960201,1,Florida,Union,12,125
629,121270832071,1,12,127,083207,1,Florida,Volusia,12,127
630,121270908031,1,12,127,090803,1,Florida,Volusia,12,127
631,121270925001,1,12,127,092500,1,Florida,Volusia,12,127
632,121290102061,1,12,129,010206,1,Florida,Wakulla,12,129
633,130019501003,1,13,001,950100,3,Georgia,Appling,13,001
634,130210135022,1,13,021,013502,2,Georgia,Bibb,13,021
635,130210136043,1,13,021,013604,3,Georgia,Bibb,13,021
636,130237902002,1,13,023,790200,2,Georgia,Bleckley,13,023
637,130237903023,1,13,023,790302,3,Georgia,Bleckley,13,023
638,130279604001,1,13,027,960400,1,Georgia,Brooks,13,027
639,130311107022,1,13,031,110702,2,Georgia,Bulloch,13,031
640,130339501022,1,13,033,950102,2,Georgia,Burke,13,033
641,130339504001,1,13,033,950400,1,Georgia,Burke,13,033
642,130339505002,1,13,033,950500,2,Georgia,Burke,13,033
643,130390105001,1,13,039,010500,1,Georgia,Camden,13,039
644,130439501004,1,13,043,950100,4,Georgia,Candler,13,043
645,130490101012,1,13,049,010101,2,Georgia,Charlton,13,049
646,130510107013,1,13,051,010701,3,Georgia,Chatham,13,051
647,130530202012,1,13,053,020201,2,Georgia,Chattahoochee,13,053
648,130670306023,1,13,067,030602,3,Georgia,Cobb,13,067
649,130719701013,1,13,071,970101,3,Georgia,Colquitt,13,071
650,130719705001,1,13,071,970500,1,Georgia,Colquitt,13,071
651,130730304031,1,13,073,030403,1,Georgia,Columbia,13,073
652,130730305071,1,13,073,030507,1,Georgia,Columbia,13,073
653,130759604004,1,13,075,960400,4,Georgia,Cook,13,075
654,130879702001,1,13,087,970200,1,Georgia,Decatur,13,087
655,130879703021,2,13,087,970302,1,Georgia,Decatur,13,087
656,130890222032,1,13,089,022203,2,Georgia,De Kalb,13,089
657,130890234443,1,13,089,023444,3,Georgia,De Kalb,13,089
658,130950116001,1,13,095,011600,1,Georgia,Dougherty,13,095
659,130950116002,1,13,095,011600,2,Georgia,Dougherty,13,095
660,130990901002,1,13,099,090100,2,Georgia,Early,13,099
661,130990905002,1,13,099,090500,2,Georgia,Early,13,099
662,131030301001,1,13,103,030100,1,Georgia,Effingham,13,103
663,131030303014,1,13,103,030301,4,Georgia,Effingham,13,103
664,131079703001,1,13,107,970300,1,Georgia,Emanuel,13,107
665,131198901012,1,13,119,890101,2,Georgia,Franklin,13,119
666,131210026002,1,13,121,002600,2,Georgia,Fulton,13,121
667,131270004031,1,13,127,000403,1,Georgia,Glynn,13,127
668,131339502001,1,13,133,950200,1,Georgia,Greene,13,133
669,131451202001,1,13,145,120200,1,Georgia,Harris,13,145
670,131619601011,1,13,161,960101,1,Georgia,Jeff Davis,13,161
671,131619601012,1,13,161,960101,2,Georgia,Jeff Davis,13,161
672,131619601023,1,13,161,960102,3,Georgia,Jeff Davis,13,161
673,131619603002,1,13,161,960300,2,Georgia,Jeff Davis,13,161
674,131639604001,1,13,163,960400,1,Georgia,Jefferson,13,163
675,131659601004,1,13,165,960100,4,Georgia,Jenkins,13,165
676,131739502021,1,13,173,950202,1,Georgia,Lanier,13,173
677,131759502013,1,13,175,950201,3,Georgia,Laurens,13,175
678,131790101011,1,13,179,010101,1,Georgia,Liberty,13,179
679,131850101021,1,13,185,010102,1,Georgia,Lowndes,13,185
680,131850103011,1,13,185,010301,1,Georgia,Lowndes,13,185
681,131850107002,1,13,185,010700,2,Georgia,Lowndes,13,185
682,131850107003,1,13,185,010700,3,Georgia,Lowndes,13,185
683,131850116001,1,13,185,011600,1,Georgia,Lowndes,13,185
684,131950203001,1,13,195,020300,1,Georgia,Madison,13,195
685,131999706002,1,13,199,970600,2,Georgia,Meriwether,13,199
686,131999706003,1,13,199,970600,3,Georgia,Meriwether,13,199
687,131999708011,1,13,199,970801,1,Georgia,Meriwether,13,199
688,131999708013,1,13,199,970801,3,Georgia,Meriwether,13,199
689,132050903002,1,13,205,090300,2,Georgia,Mitchell,13,205
690,132050904011,2,13,205,090401,1,Georgia,Mitchell,13,205
691,132130104022,1,13,213,010402,2,Georgia,Murray,13,213
692,132150106061,1,13,215,010606,1,Georgia,Muscogee,13,215
693,132330103003,1,13,233,010300,3,Georgia,Polk,13,233
694,132379602031,1,13,237,960203,1,Georgia,Putnam,13,237
695,132379602042,1,13,237,960204,2,Georgia,Putnam,13,237
696,132450107062,1,13,245,010706,2,Georgia,Richmond,13,245
697,132450108021,1,13,245,010802,1,Georgia,Richmond,13,245
698,132450109042,1,13,245,010904,2,Georgia,Richmond,13,245
699,132532003003,1,13,253,200300,3,Georgia,Seminole,13,253
700,132599501002,1,13,259,950100,2,Georgia,Stewart,13,259
701,132619501001,1,13,261,950100,1,Georgia,Sumter,13,261
702,132679502023,1,13,267,950202,3,Georgia,Tattnall,13,267
703,132699503011,4,13,269,950301,1,Georgia,Taylor,13,269
704,132699503022,1,13,269,950302,2,Georgia,Taylor,13,269
705,132719501011,1,13,271,950101,1,Georgia,Telfair,13,271
706,132731202001,2,13,273,120200,1,Georgia,Terrell,13,273
707,132731203003,1,13,273,120300,3,Georgia,Terrell,13,273
708,132759602001,1,13,275,960200,1,Georgia,Thomas,13,275
709,132859609041,1,13,285,960904,1,Georgia,Troup,13,285
710,132859611001,1,13,285,961100,1,Georgia,Troup,13,285
711,132890601021,1,13,289,060102,1,Georgia,Twiggs,13,289
712,132890602001,1,13,289,060200,1,Georgia,Twiggs,13,289
713,132930102012,1,13,293,010201,2,Georgia,Upson,13,293
714,132971101021,1,13,297,110102,1,Georgia,Walton,13,297
715,132971102001,1,13,297,110200,1,Georgia,Walton,13,297
716,132971107023,1,13,297,110702,3,Georgia,Walton,13,297
717,132971108022,1,13,297,110802,2,Georgia,Walton,13,297
718,132999509001,2,13,299,950900,1,Georgia,Ware,13,299
719,133039505001,1,13,303,950500,1,Georgia,Washington,13,303
720,133059703002,1,13,305,970300,2,Georgia,Wayne,13,305
721,133130012002,1,13,313,001200,2,Georgia,Whitfield,13,313
722,133199603003,1,13,319,960300,3,Georgia,Wilkinson,13,319
723,150030083011,1,15,003,008301,1,,,,
724,150030084102,1,15,003,008410,2,,,,
725,150030085021,2,15,003,008502,1,,,,
726,150030089311,1,15,003,008931,1,,,,
727,150030089331,1,15,003,008933,1,,,,
728,150030089401,2,15,003,008940,1,,,,
729,150030096091,1,15,003,009609,1,,,,
730,150030097074,1,15,003,009707,4,,,,
731,150030100001,1,15,003,010000,1,,,,
732,150030101031,1,15,003,010103,1,,,,
733,150030114011,1,15,003,011401,1,,,,
734,150039822001,1,15,003,982200,1,,,,
735,150070402053,1,15,007,040205,3,,,,
736,150070404013,1,15,007,040401,3,,,,
737,150070406032,1,15,007,040603,2,,,,
738,150070406042,1,15,007,040604,2,,,,
739,150070407023,1,15,007,040702,3,,,,
740,150070409001,1,15,007,040900,1,,,,
741,150079400002,1,15,007,940000,2,,,,
742,150090307051,1,15,009,030705,1,,,,
743,150090314051,1,15,009,031405,1,,,,
744,150090316011,1,15,009,031601,1,,,,
745,160010105011,2,16,001,010501,1,Idaho,Ada,16,001
746,160399602011,1,16,039,960201,1,Idaho,Elmore,16,039
747,160399604011,1,16,039,960401,1,Idaho,Elmore,16,039
748,160739502001,1,16,073,950200,1,Idaho,Owyhee,16,073
749,160739502002,1,16,073,950200,2,Idaho,Owyhee,16,073
750,160779602001,2,16,077,960200,1,Idaho,Power,16,077
751,160830006002,1,16,083,000600,2,Idaho,Twin Falls,16,083
752,170070104001,1,17,007,010400,1,Illinois,Boone,17,007
753,170070106012,1,17,007,010601,2,Illinois,Boone,17,007
754,170190009021,1,17,019,000902,1,Illinois,Champaign,17,019
755,170190014003,1,17,019,001400,3,Illinois,Champaign,17,019
756,170190103002,1,17,019,010300,2,Illinois,Champaign,17,019
757,170219587001,1,17,021,958700,1,Illinois,Christian,17,021
758,170279004011,2,17,027,900401,1,Illinois,Clinton,17,027
759,170315304001,1,17,031,530400,1,Illinois,Cook,17,031
760,170315702001,1,17,031,570200,1,Illinois,Cook,17,031
761,170318300012,1,17,031,830001,2,Illinois,Cook,17,031
